/data/dataset/coin/raw_videos/88/gn7jaW6fRKA,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.010960274375975132, 0.04826333870490392, 0.06620018060008685, 0.07324907431999843, 0.04463774338364601, 0.0492568202316761, 0.1235608458518982, 0.11471944799025853, 0.05832604939738909, 0.07456153631210327, 0.07635779057939847, 0.08394842098156612, 0.031993044540286064, 0.05264322211345037, 0.07124879211187363, 0.02007341788460811]","[9, 8, 6, 4, 7]",9
/data/dataset/coin/raw_videos/0/XmP0l_r7bBU,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.1573973869283994, 0.08723974972963333, 0.03915674611926079, 0.03672562477489313, 0.049813187370697655, 0.0395632820824782, 0.044118233025074005, 0.04359451991816362, 0.05190687254071236, 0.03674538557728132, 0.05077920233209928, 0.05719266956051191, 0.05516567205389341, 0.06175689150889715, 0.09437866633137067, 0.09446589772899945]","[6, 9, 11, 8, 5]",6
/data/dataset/coin/raw_videos/146/YLNjq3aiiyw,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.038759769250949226, 0.022096507251262665, 0.18740852177143097, 0.17690768341223398, 0.0921210100253423, 0.03790243590871493, 0.044151333471139274, 0.02923724117378394, 0.03867572918534279, 0.030176568155487377, 0.04557332148154577, 0.04546437536676725, 0.036558969567219414, 0.033170594523350395, 0.11967175453901291, 0.02212418739994367]","[4, 3, 1, 10, 8]",4
/data/dataset/coin/raw_videos/130/DqfwuDq3B84,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.02550537884235382, 0.09207875529925029, 0.041685350239276886, 0.029333697631955147, 0.03216938301920891, 0.15692580739657083, 0.03143348544836044, 0.12229507913192113, 0.08723293493191402, 0.08671605587005615, 0.06387277568380038, 0.040852474669615425, 0.034068696200847626, 0.04432082176208496, 0.08599840601285298, 0.02551091214021047]","[4, 3, 5, 1, 11]",4
/data/dataset/coin/raw_videos/143/HLWLZYbFDJc,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.08275195211172104, 0.06850432356198628, 0.041974570602178574, 0.07520656784375508, 0.05125036959846815, 0.039821563909451164, 0.09772357096274693, 0.08430888255437215, 0.07010270406802495, 0.03745664035280546, 0.03910925363500913, 0.02946922245124976, 0.056197856863339744, 0.05815699199835459, 0.0852162738641103, 0.08274926245212555]","[1, 5, 3, 4, 11]",1
/data/dataset/coin/raw_videos/82/T9E8xEvvGEA,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.036440424621105194, 0.23258131245772043, 0.04242140923937162, 0.03189652847747008, 0.11105632036924362, 0.03417520597577095, 0.1088726669549942, 0.10835208495457967, 0.040082509318987526, 0.039840503285328545, 0.030788381894429524, 0.034608833491802216, 0.03842736718555292, 0.042456949750582375, 0.02265227648119132, 0.04534723237156868]","[8, 2, 9, 4, 6]",8
/data/dataset/coin/raw_videos/48/PFCTsYFOfwM,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.01230975923438867, 0.03423119088013967, 0.05142744009693464, 0.091266052176555, 0.10335048784812291, 0.06151934092243513, 0.05994538590312004, 0.053045825411876045, 0.046706339965264, 0.09836747000614803, 0.08047359436750412, 0.09473299483458202, 0.06687042117118835, 0.058680509527524315, 0.07576003919045131, 0.011313153120378653]","[6, 7, 0, 2, 8]",6
/data/dataset/coin/raw_videos/1/OKdQybsbpK0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.048172153532505035, 0.09102774908145268, 0.05819027995069822, 0.06129840388894081, 0.04812158023317655, 0.04921015724539757, 0.077453317741553, 0.07633656760056813, 0.043507322669029236, 0.0522321363290151, 0.060557905584573746, 0.049160449455181755, 0.08302053064107895, 0.05484465882182121, 0.055874161422252655, 0.09099264691273372]","[6, 4, 1, 2, 10]",6
/data/dataset/coin/raw_videos/141/0b6joFdBwUw,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.014819763600826263, 0.0892999991774559, 0.1405677596728007, 0.06654400130112965, 0.05574884886542956, 0.09485219915707906, 0.034124710907538734, 0.06600293889641762, 0.04206576570868492, 0.029171011100212734, 0.03772721501688162, 0.07088624686002731, 0.06797611713409424, 0.09908228367567062, 0.0762678583463033, 0.014863299826780954]","[3, 4, 1, 5, 6]",3
/data/dataset/coin/raw_videos/1/JMt3GnUaI0Y,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.0856798787911733, 0.028441143532594044, 0.04065164799491564, 0.10934691627820332, 0.16389930248260498, 0.027621209621429443, 0.04138715316851934, 0.03092225392659505, 0.07205794627467792, 0.036621486147244774, 0.05622038431465626, 0.03705211107929548, 0.03601635495821635, 0.02956946815053622, 0.1411870022614797, 0.06332576647400856]","[1, 6, 11, 0, 3]",6
