/data/dataset/coin/raw_videos/143/63pRoK-zZq4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.024313664063811302, 0.02147948555648327, 0.053317997604608536, 0.03415805846452713, 0.03247712180018425, 0.0337909460067749, 0.05450316146016121, 0.03063020296394825, 0.10754893720149994, 0.07492807507514954, 0.09586866199970245, 0.07956961542367935, 0.13703058660030365, 0.11427325755357742, 0.07114587724208832, 0.03496435657143593]","[1, 4, 5, 6, 11]",1
/data/dataset/coin/raw_videos/143/63pRoK-zZq4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.03384324908256531, 0.020886825397610664, 0.04004424437880516, 0.060036882758140564, 0.055685192346572876, 0.08461183309555054, 0.0685810074210167, 0.031020494177937508, 0.08468841761350632, 0.056216079741716385, 0.07875749468803406, 0.0715944916009903, 0.10241084545850754, 0.12228697538375854, 0.033316537737846375, 0.05601942539215088]","[1, 5, 4, 6, 11]",1
/data/dataset/coin/raw_videos/143/63pRoK-zZq4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.055050600320100784, 0.021754050627350807, 0.045013315975666046, 0.05217635631561279, 0.06537048518657684, 0.08506439626216888, 0.06325530260801315, 0.03947604447603226, 0.039763156324625015, 0.06671860069036484, 0.07821747660636902, 0.12498046457767487, 0.07182057201862335, 0.09881743788719177, 0.042113516479730606, 0.05040821433067322]","[1, 5, 4, 3, 11]",1
/data/dataset/coin/raw_videos/143/Q2M0AUm8AiY,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.03958176448941231, 0.05123191326856613, 0.048930730670690536, 0.06243559345602989, 0.06881582736968994, 0.10782976448535919, 0.03025677427649498, 0.13284939527511597, 0.10140860080718994, 0.02880178391933441, 0.08084538578987122, 0.026520904153585434, 0.04099442809820175, 0.06368497014045715, 0.06074890121817589, 0.05506327748298645]","[1, 4, 5, 6, 3]",1
/data/dataset/coin/raw_videos/143/Q2M0AUm8AiY,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.05420669540762901, 0.05508805811405182, 0.058464836329221725, 0.06173396855592728, 0.04459196329116821, 0.10196366906166077, 0.06668713688850403, 0.12179122865200043, 0.06599704921245575, 0.060998253524303436, 0.07291771471500397, 0.052080705761909485, 0.03074943646788597, 0.07391095161437988, 0.03842378035187721, 0.04039453715085983]","[1, 4, 5, 6, 11]",1
/data/dataset/coin/raw_videos/143/Q2M0AUm8AiY,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.04705179110169411, 0.05634954199194908, 0.05131196230649948, 0.050992950797080994, 0.04260319843888283, 0.08513519167900085, 0.09427168220281601, 0.1027681827545166, 0.057158537209033966, 0.10910768806934357, 0.06666184961795807, 0.08200313150882721, 0.04595646262168884, 0.05452151596546173, 0.02550293691456318, 0.028603386133909225]","[1, 4, 5, 3, 11]",1
/data/dataset/coin/raw_videos/143/VSwVufbSXj0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.02078520506620407, 0.025419097393751144, 0.03128500282764435, 0.05107267200946808, 0.058095477521419525, 0.04488985985517502, 0.06314405798912048, 0.04209061339497566, 0.07671324163675308, 0.05133894458413124, 0.09562820196151733, 0.26785168051719666, 0.10961765050888062, 0.023831702768802643, 0.018341628834605217, 0.019894972443580627]","[1, 4, 5, 3, 6]",1
/data/dataset/coin/raw_videos/143/VSwVufbSXj0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.0183410607278347, 0.025174852460622787, 0.04764382541179657, 0.06780321896076202, 0.062057822942733765, 0.07114610821008682, 0.07146959006786346, 0.045040346682071686, 0.033465586602687836, 0.09527890384197235, 0.06637950241565704, 0.19876961410045624, 0.13920846581459045, 0.025120742619037628, 0.016244955360889435, 0.016855409368872643]","[1, 5, 4, 6, 0]",1
/data/dataset/coin/raw_videos/143/VSwVufbSXj0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.01877540722489357, 0.02356185019016266, 0.045139379799366, 0.060806140303611755, 0.04209006950259209, 0.07138000428676605, 0.053430937230587006, 0.05038083344697952, 0.057802964001894, 0.0802319198846817, 0.14567770063877106, 0.17359057068824768, 0.11959101259708405, 0.01963435485959053, 0.019946325570344925, 0.017960548400878906]","[1, 4, 5, 6, 0]",1
/data/dataset/coin/raw_videos/143/0HKmzPkCp6Q,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.07254940271377563, 0.0443350225687027, 0.0352875292301178, 0.06356512010097504, 0.07003369182348251, 0.06581199914216995, 0.0538133904337883, 0.07171570509672165, 0.03886520490050316, 0.049243491142988205, 0.07327115535736084, 0.11017516255378723, 0.04853598400950432, 0.04808668792247772, 0.12124095857143402, 0.033469513058662415]","[1, 4, 5, 11, 6]",1
/data/dataset/coin/raw_videos/143/0HKmzPkCp6Q,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.07114783674478531, 0.05224287509918213, 0.028374746441841125, 0.07814066112041473, 0.07290966063737869, 0.0930309146642685, 0.05361057072877884, 0.07923109084367752, 0.0563168041408062, 0.06852017343044281, 0.04709086939692497, 0.10239526629447937, 0.05299340933561325, 0.058121539652347565, 0.05618667975068092, 0.02968689799308777]","[1, 5, 4, 11, 3]",1
