/data/dataset/coin/raw_videos/143/gWD1j4gEka0,5747,1
/data/dataset/coin/raw_videos/143/BNh-BVwR4X4,6342,1
/data/dataset/coin/raw_videos/143/rK7o7mggguU,7137,1
/data/dataset/coin/raw_videos/143/mjYPsYfwqHk,4798,1
/data/dataset/coin/raw_videos/143/Rub4pH56D9c,3740,1
/data/dataset/coin/raw_videos/143/I6D6eaL6SOc,5108,1
/data/dataset/coin/raw_videos/143/K8K2DCVLCIc,6390,1
/data/dataset/coin/raw_videos/143/Xd15gPUKTZI,5454,1
/data/dataset/coin/raw_videos/143/T3U7Tqc9ojM,2585,1
/data/dataset/coin/raw_videos/143/N0rfpJmLMCo,2627,1
/data/dataset/coin/raw_videos/143/6kX3C1KLNRg,3339,1
/data/dataset/coin/raw_videos/143/gmyrUZzZ-KU,5570,1
/data/dataset/coin/raw_videos/143/Vo5BY_jmRCw,2650,1
/data/dataset/coin/raw_videos/143/W2ee_FZk2YE,3419,1
/data/dataset/coin/raw_videos/143/CBSuh_5n3TM,3888,1
/data/dataset/coin/raw_videos/143/jLc6Uvs9C5I,3197,1
/data/dataset/coin/raw_videos/143/pc79U9a73es,1646,1
/data/dataset/coin/raw_videos/143/qZaANzQOZp0,5396,1
/data/dataset/coin/raw_videos/143/XIWlYhYTuyQ,5810,1
/data/dataset/coin/raw_videos/143/Yagr0XsARhw,5468,1
/data/dataset/coin/raw_videos/143/y7rJh4LeDFo,6779,1
/data/dataset/coin/raw_videos/143/MVJNbR-yHfs,2097,1
/data/dataset/coin/raw_videos/143/BnzkYbtceic,1937,1
/data/dataset/coin/raw_videos/143/c7q-QJSL8sw,3023,1
/data/dataset/coin/raw_videos/143/9Po9ByU1WZM,6880,1
/data/dataset/coin/raw_videos/143/xHDAMXYDPz0,5430,1
/data/dataset/coin/raw_videos/143/Lg8bOvZo4xs,1753,1
/data/dataset/coin/raw_videos/143/1_qgl_e9rDA,2981,1
/data/dataset/coin/raw_videos/143/ZPSK-q4I3dY,7153,1
/data/dataset/coin/raw_videos/143/JvlakeIhDDo,4537,1
/data/dataset/coin/raw_videos/143/V5uE6yNfTq0,6128,1
/data/dataset/coin/raw_videos/143/d0EedShX2HM,3608,1
/data/dataset/coin/raw_videos/143/p2ucuqpX00c,4611,1
/data/dataset/coin/raw_videos/143/b7KQUq87FkM,6563,1
/data/dataset/coin/raw_videos/143/Hz-ZCHp41aU,5392,1
/data/dataset/coin/raw_videos/143/SPekNIDEmgo,5109,1
/data/dataset/coin/raw_videos/143/hwAEAVkmSTA,2480,1
/data/dataset/coin/raw_videos/143/Rd6PGl4Rlps,2395,1
/data/dataset/coin/raw_videos/143/aLr4zPRL8n4,2910,1
