/data/dataset/coin/raw_videos/143/gWD1j4gEka0,5747,143
/data/dataset/coin/raw_videos/143/BNh-BVwR4X4,6342,143
/data/dataset/coin/raw_videos/143/rK7o7mggguU,7137,143
/data/dataset/coin/raw_videos/143/mjYPsYfwqHk,4798,143
/data/dataset/coin/raw_videos/143/Rub4pH56D9c,3740,143
/data/dataset/coin/raw_videos/143/I6D6eaL6SOc,5108,143
/data/dataset/coin/raw_videos/143/K8K2DCVLCIc,6390,143
/data/dataset/coin/raw_videos/143/Xd15gPUKTZI,5454,143
/data/dataset/coin/raw_videos/143/T3U7Tqc9ojM,2585,143
/data/dataset/coin/raw_videos/143/N0rfpJmLMCo,2627,143
/data/dataset/coin/raw_videos/143/6kX3C1KLNRg,3339,143
/data/dataset/coin/raw_videos/143/gmyrUZzZ-KU,5570,143
/data/dataset/coin/raw_videos/143/Vo5BY_jmRCw,2650,143
/data/dataset/coin/raw_videos/143/W2ee_FZk2YE,3419,143
/data/dataset/coin/raw_videos/143/CBSuh_5n3TM,3888,143
/data/dataset/coin/raw_videos/143/jLc6Uvs9C5I,3197,143
/data/dataset/coin/raw_videos/143/pc79U9a73es,1646,143
/data/dataset/coin/raw_videos/143/qZaANzQOZp0,5396,143
/data/dataset/coin/raw_videos/143/XIWlYhYTuyQ,5810,143
/data/dataset/coin/raw_videos/143/Yagr0XsARhw,5468,143
/data/dataset/coin/raw_videos/143/y7rJh4LeDFo,6779,143
/data/dataset/coin/raw_videos/143/MVJNbR-yHfs,2097,143
/data/dataset/coin/raw_videos/143/BnzkYbtceic,1937,143
/data/dataset/coin/raw_videos/143/c7q-QJSL8sw,3023,143
/data/dataset/coin/raw_videos/143/9Po9ByU1WZM,6880,143
/data/dataset/coin/raw_videos/143/xHDAMXYDPz0,5430,143
/data/dataset/coin/raw_videos/143/Lg8bOvZo4xs,1753,143
/data/dataset/coin/raw_videos/143/1_qgl_e9rDA,2981,143
/data/dataset/coin/raw_videos/143/ZPSK-q4I3dY,7153,143
/data/dataset/coin/raw_videos/143/JvlakeIhDDo,4537,143
/data/dataset/coin/raw_videos/143/V5uE6yNfTq0,6128,143
/data/dataset/coin/raw_videos/143/d0EedShX2HM,3608,143
/data/dataset/coin/raw_videos/143/p2ucuqpX00c,4611,143
/data/dataset/coin/raw_videos/143/b7KQUq87FkM,6563,143
/data/dataset/coin/raw_videos/143/Hz-ZCHp41aU,5392,143
/data/dataset/coin/raw_videos/143/SPekNIDEmgo,5109,143
/data/dataset/coin/raw_videos/143/hwAEAVkmSTA,2480,143
/data/dataset/coin/raw_videos/143/Rd6PGl4Rlps,2395,143
/data/dataset/coin/raw_videos/143/aLr4zPRL8n4,2910,143
/data/dataset/coin/raw_videos/143/LkaBGZ_6m5g,1503,143
/data/dataset/coin/raw_videos/143/kTSjxCLQcuI,3069,143
/data/dataset/coin/raw_videos/143/DbN_hxAztQg,4766,143
/data/dataset/coin/raw_videos/143/K-yCREtC1W0,1527,143
/data/dataset/coin/raw_videos/143/Hd6tWfaA6aI,4552,143
/data/dataset/coin/raw_videos/143/jErvN8Jzixo,3777,143
/data/dataset/coin/raw_videos/143/I86pDAzXVl8,5374,143
/data/dataset/coin/raw_videos/143/AdQWyCbjgBQ,4150,143
/data/dataset/coin/raw_videos/143/2pl582qZzHE,4237,143
/data/dataset/coin/raw_videos/143/W0M3iImj3Sc,4139,143
/data/dataset/coin/raw_videos/143/Hklf_2gbEO4,1662,143
/data/dataset/coin/raw_videos/143/EsPvAaAAD0E,2574,143
/data/dataset/coin/raw_videos/143/y1FhDj5NnuA,5453,143
/data/dataset/coin/raw_videos/143/JPqf7rXlszU,3421,143
/data/dataset/coin/raw_videos/143/uCQuDrIj3QA,5455,143
/data/dataset/coin/raw_videos/143/KOd_Dz0Mfjs,3471,143
/data/dataset/coin/raw_videos/143/9XLgsYY6oSo,4630,143
/data/dataset/coin/raw_videos/143/kA-Ybgo3iUM,3212,143
/data/dataset/coin/raw_videos/143/Bfor8t2VfTE,5006,143
/data/dataset/coin/raw_videos/143/FGGEJaRuR8I,1530,143
/data/dataset/coin/raw_videos/143/sCMGsKldY4M,3178,143
/data/dataset/coin/raw_videos/143/uUcpzHx2ZR0,4498,143
/data/dataset/coin/raw_videos/143/B6u9r1j8HhQ,2792,143
/data/dataset/coin/raw_videos/165/SATp0cgFoKU,4506,165
/data/dataset/coin/raw_videos/165/zzLr3Ra0xrA,4212,165
/data/dataset/coin/raw_videos/165/voAW6yAWxlw,3673,165
/data/dataset/coin/raw_videos/165/myiczmceujo,3754,165
/data/dataset/coin/raw_videos/165/6I58j3YIlxI,5235,165
/data/dataset/coin/raw_videos/165/gIUSfQ34Hj4,4836,165
/data/dataset/coin/raw_videos/165/S2kX3VtuXlw,4090,165
/data/dataset/coin/raw_videos/165/lhofN6N2PLg,4344,165
/data/dataset/coin/raw_videos/165/8gZF104AUsA,5544,165
/data/dataset/coin/raw_videos/165/oTYuEbPYr7o,5666,165
/data/dataset/coin/raw_videos/165/fn4nug2Z1r8,7050,165
/data/dataset/coin/raw_videos/165/EGHd5bX-O6s,5402,165
/data/dataset/coin/raw_videos/165/-1ulTvDyrpk,5535,165
/data/dataset/coin/raw_videos/165/9vyAoUG8A-I,1958,165
/data/dataset/coin/raw_videos/165/v9T44MVu4Xs,5537,165
/data/dataset/coin/raw_videos/165/us8YVd2CkhQ,5798,165
/data/dataset/coin/raw_videos/165/_pa_i5H-IC4,4017,165
