/data/dataset/coin/raw_videos/143/63pRoK-zZq4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.035982050001621246, 0.03165234997868538, 0.059272266924381256, 0.05251739174127579, 0.04222516715526581, 0.04980819299817085, 0.06412362307310104, 0.03211234509944916, 0.051923997700214386, 0.05965421348810196, 0.08652946352958679, 0.061665233224630356, 0.1376795917749405, 0.07647871226072311, 0.09829922020435333, 0.060076192021369934]","[143, 57, 110, 128, 104]",143
/data/dataset/coin/raw_videos/143/63pRoK-zZq4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.04745818302035332, 0.04037444293498993, 0.0448848158121109, 0.063362255692482, 0.0697314441204071, 0.08945652842521667, 0.08401812613010406, 0.038886263966560364, 0.0688726156949997, 0.06108677387237549, 0.06558902561664581, 0.0738094225525856, 0.09907296299934387, 0.06131172925233841, 0.03346177190542221, 0.058623652905225754]","[143, 57, 110, 128, 133]",143
/data/dataset/coin/raw_videos/143/63pRoK-zZq4,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.06286201626062393, 0.04769482836127281, 0.03549841418862343, 0.05519528314471245, 0.07347209751605988, 0.07073412835597992, 0.08491116017103195, 0.039878543466329575, 0.03380126506090164, 0.055644817650318146, 0.0631362795829773, 0.09309250116348267, 0.09511220455169678, 0.07375437766313553, 0.0706181600689888, 0.044593945145606995]","[143, 57, 110, 133, 104]",143
/data/dataset/coin/raw_videos/143/Q2M0AUm8AiY,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.04686063528060913, 0.06749385595321655, 0.04356365278363228, 0.058339923620224, 0.05960455909371376, 0.055628374218940735, 0.05601057782769203, 0.1139894425868988, 0.10144373029470444, 0.027513843029737473, 0.10758696496486664, 0.06423451006412506, 0.07914210855960846, 0.07024581730365753, 0.024880673736333847, 0.023461326956748962]","[143, 57, 110, 12, 128]",143
/data/dataset/coin/raw_videos/143/Q2M0AUm8AiY,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.06587213277816772, 0.06457419693470001, 0.05241210386157036, 0.04455629736185074, 0.07014194130897522, 0.07778336107730865, 0.07378561794757843, 0.1628209799528122, 0.05451434105634689, 0.06333150714635849, 0.059701643884181976, 0.07789571583271027, 0.023367881774902344, 0.07079006731510162, 0.018825802952051163, 0.019626406952738762]","[143, 57, 128, 12, 110]",143
/data/dataset/coin/raw_videos/143/Q2M0AUm8AiY,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.06005634367465973, 0.0769813060760498, 0.04994010925292969, 0.04867197945713997, 0.05569819360971451, 0.08820803463459015, 0.07244575023651123, 0.1131906807422638, 0.06127825751900673, 0.07666456699371338, 0.06272733211517334, 0.1277313530445099, 0.029364174231886864, 0.04411314055323601, 0.016167981550097466, 0.01676078327000141]","[143, 57, 128, 12, 139]",143
/data/dataset/coin/raw_videos/143/VSwVufbSXj0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.012663857080042362, 0.016958056017756462, 0.040007516741752625, 0.08271503448486328, 0.061660490930080414, 0.09423141181468964, 0.05267638713121414, 0.059610795229673386, 0.04818681254982948, 0.07566346228122711, 0.0810120552778244, 0.2081044316291809, 0.13164003193378448, 0.014141053892672062, 0.010538408532738686, 0.010190185159444809]","[143, 57, 110, 133, 128]",143
/data/dataset/coin/raw_videos/143/VSwVufbSXj0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.006964412983506918, 0.016920674592256546, 0.06200580298900604, 0.10494022816419601, 0.059406034648418427, 0.12116137146949768, 0.06521380692720413, 0.0653010904788971, 0.016776783391833305, 0.06758791208267212, 0.09996074438095093, 0.1585976779460907, 0.12264230102300644, 0.015260342508554459, 0.009530054405331612, 0.007730737328529358]","[143, 57, 133, 110, 12]",143
/data/dataset/coin/raw_videos/143/VSwVufbSXj0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.007992719300091267, 0.015656499192118645, 0.05068532004952431, 0.09026288241147995, 0.037750668823719025, 0.07302717119455338, 0.08279542624950409, 0.09226085245609283, 0.06379582732915878, 0.0696161538362503, 0.12719562649726868, 0.10264028608798981, 0.15258219838142395, 0.014124122448265553, 0.012042209506034851, 0.007572046481072903]","[143, 57, 110, 12, 133]",143
/data/dataset/coin/raw_videos/143/0HKmzPkCp6Q,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.10251794755458832, 0.03815761208534241, 0.04640942066907883, 0.06780997663736343, 0.06105898320674896, 0.07121443748474121, 0.09377259761095047, 0.07277201861143112, 0.06643872708082199, 0.05546829104423523, 0.06440461426973343, 0.05811966210603714, 0.04903239756822586, 0.05850984528660774, 0.07415302842855453, 0.02016044780611992]","[143, 57, 128, 139, 132]",143
/data/dataset/coin/raw_videos/143/0HKmzPkCp6Q,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.08378125727176666, 0.06733468919992447, 0.031130459159612656, 0.059747930616140366, 0.06015833467245102, 0.08768445998430252, 0.06205904856324196, 0.12448461353778839, 0.04900369793176651, 0.058091048151254654, 0.04524250701069832, 0.10016379505395889, 0.03760094195604324, 0.06262625753879547, 0.055759988725185394, 0.015130976215004921]","[143, 57, 133, 128, 77]",143
/data/dataset/coin/raw_videos/143/0HKmzPkCp6Q,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.0730082094669342, 0.04609251767396927, 0.037344466894865036, 0.05718997120857239, 0.049170661717653275, 0.07288022339344025, 0.06110061705112457, 0.16857093572616577, 0.07491817325353622, 0.06839344650506973, 0.05292055010795593, 0.06360775232315063, 0.04292718693614006, 0.057355061173439026, 0.058151908218860626, 0.0163683220744133]","[143, 57, 133, 110, 127]",143
/data/dataset/coin/raw_videos/143/m4kVyhAtIZ8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.05430589243769646, 0.10301864892244339, 0.07201573252677917, 0.13109904527664185, 0.06655427813529968, 0.05244641751050949, 0.06738739460706711, 0.04026701673865318, 0.03626639395952225, 0.04830728843808174, 0.025739245116710663, 0.06305405497550964, 0.05398982763290405, 0.03797704726457596, 0.09496371448040009, 0.05260801687836647]","[143, 57, 12, 127, 77]",143
/data/dataset/coin/raw_videos/143/m4kVyhAtIZ8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[0.06722164899110794, 0.06055925413966179, 0.04404154419898987, 0.08449359238147736, 0.09163200855255127, 0.048167355358600616, 0.06773499399423599, 0.04669398069381714, 0.040555212646722794, 0.04388335347175598, 0.04545951634645462, 0.07194092869758606, 0.04413618892431259, 0.06783280521631241, 0.08282455801963806, 0.09282305836677551]","[143, 12, 57, 127, 128]",143
